zoneIndex,x,y,z,pitch,yaw,roll
3,24614.56,19677.58,14628.66,0,84,0
3,24850.76,22260.07,15139.83,-6,-14,-2
3,22914.36,22236.86,16740.93,0,-36,0
3,21435.24,22184.18,16620.40,0,-35,0
3,18790.54,21507.02,14789.78,0,-32,8
3,18457.77,18813.78,15818.29,-6,-3,-12
3,19006.18,14162.86,16394.46,-16,-60,-2
3,17951.62,16857.10,16651.25,0,-148,4
3,16647.51,15141.84,17971.90,0,-149,-0
3,16075.46,16076.87,16760.73,0,122,0
3,13751.88,15775.09,16774.31,3,159,-6
3,14362.00,14334.98,15685.71,-12,-140,2
3,12829.28,14860.59,13653.74,0,-118,8
3,10686.48,11375.61,13114.08,0,160,6
3,10501.92,13475.97,13170.72,-2,-50,-2
3,7871.97,12194.99,13683.17,-8,-27,-10
3,13714.04,11891.69,14210.29,-32,-144,-12
3,17839.29,18981.23,16112.43,13,11,-23
3,15201.78,20295.84,14681.21,0,124,0
3,13443.51,18452.46,14666.89,0,72,-6
3,11146.62,16896.69,13817.09,0,-172,22
3,8826.59,16897.07,14166.14,-30,-40,-4
3,7701.61,18170.69,14511.38,0,38,20
3,5460.17,18470.15,14735.75,0,144,-4
3,5978.40,16420.53,15359.30,-6,-96,-2
3,5174.43,14601.21,15141.53,-6,61,-12
3,6306.90,9808.37,13981.68,21,-8,25
3,6397.10,11260.93,14950.02,6,-166,-3
3,4187.09,12245.64,15935.97,0,-18,6
3,562.60,11162.27,15859.49,-12,30,0
3,2630.75,13085.85,15775.25,0,-160,0
3,3360.30,15752.29,15341.00,-10,75,-8
3,1374.91,14439.18,15910.25,0,-52,0
3,-79.50,12661.34,16113.15,-1,-88,-6
3,-3123.64,12413.79,16018.83,0,-42,2
3,-3217.88,13344.52,15603.21,0,46,0
3,-4665.94,15134.89,15601.21,0,-44,0
3,-1213.20,15516.68,15148.49,0,138,0
3,-4415.21,14500.86,16650.21,0,-14,0
3,-3953.67,13213.36,17645.18,0,136,0
3,-5065.24,14733.57,17625.07,0,-42,0
3,-5020.48,11751.48,17626.92,0,136,0
3,685.08,9328.23,17612.22,0,-28,0
3,294.71,9652.30,19416.69,0,-118,0
3,-3968.42,11913.34,19301.33,0,-40,0
3,-5572.96,13119.18,19331.61,0,46,0
3,-4398.96,13466.00,18383.63,0,-133,0
3,-8658.50,17713.25,17513.26,0,122,0
3,15360.23,38802.34,13332.50,0,8,0
3,-5986.21,17579.84,15368.56,4,108,2
3,-8548.06,17685.78,19415.58,0,-150,0
3,-11822.41,21996.73,16898.70,2,72,0
3,-11127.41,24309.66,18571.05,0,-18,0
3,-10933.98,26437.24,16705.24,0,162,0
3,-11422.71,25972.65,17371.30,0,-108,0
3,-9363.63,31018.87,15303.21,4,-36,36
3,-8457.06,32790.29,14803.70,0,-60,0
3,-5893.67,33139.87,14522.82,0,-170,-4
3,-5586.86,30777.98,14879.53,0,158,16
3,-5488.07,34723.40,14684.77,0,92,2
3,-7038.50,35852.34,14581.49,0,-100,0
3,-2364.01,37486.84,14600.15,8,165,6
3,-3826.87,34751.40,14863.19,0,-14,0
3,-7363.64,29845.33,14842.94,4,-156,6
3,-6479.32,26486.39,14530.39,-2,52,-0
3,-3709.61,25517.32,14954.43,-1,138,8
3,-1373.02,25171.06,15084.76,4,14,0
3,2027.22,26642.58,15100.93,-6,32,4
3,4071.46,29929.76,15046.87,16,1,4
3,8213.30,28525.28,13672.63,2,-134,-0
3,3885.25,27875.37,15075.33,4,-102,2
3,2251.05,22460.16,14238.20,0,138,-10
3,2041.59,23344.61,15599.61,0,-42,0
3,4059.22,21285.63,15463.13,0,48,0
3,7666.02,24302.44,14178.60,18,-39,11
3,2711.85,22603.99,16129.39,0,-132,0
3,5448.85,20272.01,14561.41,12,-40,-4
3,7606.93,21688.23,14460.02,0,178,4
3,11611.14,20517.91,14526.38,0,-40,0
3,11244.52,23514.82,14425.34,6,55,6
3,10197.92,20674.97,14821.82,0,-146,0
3,10599.08,21256.71,15868.30,0,100,0
3,10369.11,20164.65,15726.90,0,80,0
3,3251.64,17080.88,15075.63,0,-18,0
3,1264.17,17963.12,14583.76,8,-85,-4
3,-299.82,15911.13,15018.38,7,-43,-9
3,-750.55,18975.27,14849.35,-18,-51,11
3,106.85,20552.38,14827.35,-24,-104,4
3,-3328.80,21584.29,15196.41,0,-38,0
3,-3999.17,19268.21,15221.90,-1,158,4
3,-2670.58,22585.19,15585.08,0,-44,0
3,-8433.22,17467.58,15414.72,0,-82,0
3,-7849.78,21604.37,14968.09,0,162,0
3,-6527.34,24114.59,14901.64,0,158,0
3,-4815.98,23128.20,15203.41,-0,142,10
3,-8828.90,23813.38,14812.13,0,162,0
3,-10793.62,21675.66,14968.97,2,132,-4
3,-10445.03,25738.10,14631.42,0,-28,0
3,-8878.69,27605.50,14604.49,-30,-38,6
5,-82737.71,63551.01,9667.81,-4,-139,12
5,-89099.09,59262.60,10720.86,-8,74,0
5,-86960.77,58017.14,11551.97,0,40,6
5,-84715.83,56929.81,11642.42,-4,68,0
5,-80702.74,56508.84,10844.89,-16,14,2
5,-80839.26,58366.80,9639.24,-36,63,-10
5,-79208.30,64204.60,9653.36,0,112,8
5,-61643.16,78156.20,6366.76,-14,73,6
5,-59952.59,76193.34,6247.86,-20,38,-4
5,-58913.40,76395.12,6802.56,0,36,0
5,-59898.74,73417.53,6861.51,-24,20,0
5,-59692.81,75525.23,7295.04,0,38,0
5,-61172.14,76408.90,8216.39,-14,-6,-6
5,-60949.16,73884.77,8872.50,0,72,-6
5,-58863.92,71398.04,10298.05,0,96,0
5,-63493.82,73259.87,9795.09,0,114,6
5,-60994.20,71113.43,8897.43,0,-100,8
5,-59812.20,71973.55,9113.36,0,-54,0
5,-58236.99,69177.88,8447.56,0,126,0
5,-57447.61,70821.25,8476.92,0,126,0
5,-58514.86,69103.09,9121.15,0,126,0
5,-56809.00,71365.60,8452.05,0,128,-2
5,-56604.84,72577.40,9089.79,0,-52,0
5,-57716.75,72216.33,9113.34,0,38,0
5,-56929.60,71747.73,7293.07,0,38,0
5,-56961.95,73673.53,7283.80,0,-142,0
5,-57126.67,72073.12,6681.42,0,38,0
5,-55059.15,71395.95,6501.08,0,128,0
5,-56173.11,73654.33,6502.59,0,-52,0
5,-57347.75,74506.68,6244.35,0,126,0
5,-56920.98,77724.79,6083.17,0,100,0
5,-50029.68,70969.69,6049.19,-0,-74,0
5,-54507.38,68861.18,6241.74,0,36,0
5,-55208.20,70071.48,6203.88,0,-144,0
5,-56202.29,68498.63,7294.61,-1,72,14
5,-54182.97,68548.64,6203.35,0,38,0
5,-53991.70,66619.21,7411.61,-38,35,4
5,-52643.34,66463.94,6126.38,-6,60,0
5,-51750.57,64539.59,6622.39,0,-10,0
5,-48428.68,64098.86,6290.50,12,34,0
5,-50500.76,61164.19,6833.80,0,-28,0
5,-48457.84,60332.19,6600.21,8,-128,0
5,-50085.45,58021.53,7308.18,0,-14,16
5,-50742.44,56808.89,7871.92,0,20,0
5,-48195.48,53760.78,6870.45,-21,-73,-13
5,-46461.56,56249.53,6657.12,-4,-164,-4
5,-49466.48,51577.35,7175.12,-4,32,0
5,-49924.41,52977.25,8736.76,-10,16,0
5,-48544.79,48574.61,8852.59,-15,54,19
5,-45675.43,45731.43,8281.23,-6,-24,4
5,-48258.63,45893.45,9078.68,-14,-16,8
5,-47353.11,42175.78,9018.89,0,-106,-8
5,-50945.20,42725.09,10660.94,0,-50,0
5,-49010.45,39491.97,9802.79,12,164,0
5,-48367.47,36260.31,9502.08,0,8,0
5,-49574.30,32796.96,10320.96,-10,-22,8
5,-51357.55,35675.79,11133.81,0,-66,6
5,-51728.41,33503.47,11994.04,-4,-120,7
5,-56830.04,29207.71,11344.26,0,-146,8
5,-54610.32,31220.35,11622.65,0,52,0
5,-55310.95,34363.91,11677.17,-12,76,6
5,-55825.84,32627.51,11427.44,0,126,0
5,-57390.60,35325.85,11379.56,-8,-124,0
5,-59635.53,34121.41,11249.55,0,-60,2
5,-59859.83,29333.66,11346.09,-12,-87,12
5,-58673.12,27692.53,9988.84,-2,-170,-2
5,-58555.89,24498.95,10211.84,-4,-147,6
5,-61268.00,25944.96,10176.39,0,-96,0
5,-62272.89,25698.90,10175.13,0,-6,0
5,-62186.42,27963.81,10174.92,0,-4,0
5,-61133.96,26951.60,10176.24,0,-94,0
5,-62228.31,27404.83,11394.85,0,174,0
5,-60802.26,22808.89,11217.08,0,-70,18
5,-70759.26,22984.70,11250.17,0,174,0
5,-74665.36,19802.01,10341.17,5,-141,9
5,-73365.77,24275.43,10186.27,-12,174,2
5,-77165.04,21683.12,9926.98,0,168,-4
5,-69834.88,21188.94,13779.80,0,-94,0
5,-75640.24,25868.25,10097.54,0,90,0
5,-74146.21,28238.33,10232.62,0,-96,0
5,-73114.31,26918.38,10220.77,0,174,0
5,-72947.62,28951.12,10201.66,4,174,0
5,-77407.66,30985.79,10438.74,-12,-79,-18
5,-75431.38,33172.82,10296.89,-4,63,-10
5,-70235.59,32515.70,10573.21,2,-172,4
5,-77759.14,28143.77,10151.32,1,-14,-4
5,-80508.02,24780.86,10141.89,1,-92,4
5,-81524.95,20038.09,10117.93,-22,-140,0
5,-82920.02,22170.00,11422.10,-22,-107,28
5,-77064.30,22645.14,12377.61,2,128,2
5,-79493.88,22618.58,12300.65,-0,-144,6
5,-77871.45,24981.40,12656.45,0,-144,2
5,-80016.88,23825.76,12367.77,6,27,-4
5,-84301.23,26593.67,11295.99,0,-78,4
5,-85893.63,19475.50,11714.60,0,80,-6
5,-87161.76,18664.37,11852.26,-12,2,-2
5,-85708.76,21857.03,12517.10,-10,-118,0
5,-89050.39,23842.72,12614.15,-18,-154,20
5,-90997.12,23635.23,13044.14,-8,-122,0
5,-92865.24,25274.81,12701.63,-26,-164,-5
5,-93082.88,21070.63,12866.93,-10,95,8
5,-92066.43,19709.61,13688.58,0,-162,-8
5,-89338.53,17296.65,13464.02,0,-116,6
5,-89090.67,19379.35,13864.49,0,50,0
5,-90700.96,21337.46,12625.12,-2,48,-2
5,-91135.89,27766.39,13196.26,-8,-111,-4
5,-88125.74,27320.84,12794.22,-2,146,-14
5,-84553.77,28184.19,12537.47,-2,-136,0
5,-79663.95,30117.29,12094.25,-6,-41,4
5,-79100.44,31969.09,12686.33,11,97,-9
5,-75739.37,34809.82,12546.10,-18,-60,4
5,-78871.11,33888.54,12931.29,0,-132,0
5,-81221.37,33235.55,13034.86,0,-68,0
5,-84821.49,31412.04,12981.74,0,-156,-4
5,-87979.16,30444.32,13029.47,0,-66,0
5,-88657.64,32196.21,14365.96,0,24,0
5,-90269.26,33637.14,12767.78,12,112,-2
5,-96267.29,27852.75,12358.27,-10,-120,2
5,-92905.41,29894.53,12825.37,12,-40,-0
5,-98186.31,33317.27,11515.12,-20,134,6
5,-97507.09,36817.93,11162.03,0,-100,-6
5,-95421.34,35049.68,12376.17,-4,-79,10
5,-100085.00,36498.51,10629.46,2,150,0
5,-100784.64,39371.04,10004.07,-8,-166,0
5,-99861.08,43716.50,9505.91,10,16,4
5,-101909.16,44162.61,9423.48,-10,24,0
5,-97939.56,47775.93,9495.55,8,-102,-6
5,-94660.75,47402.31,10505.36,8,157,-8
5,-94491.88,51030.80,10652.60,-14,178,6
5,-97347.42,52194.94,9794.54,-6,-171,-0
5,-97256.33,55278.07,10621.92,4,-28,-2
5,-97874.84,55853.04,11796.53,0,152,0
5,-95373.30,60440.75,12384.48,-22,62,0
5,-93872.83,59343.57,10160.13,-16,92,6
5,-97884.20,58644.07,10245.06,0,152,0
5,-93972.41,54994.21,11242.01,0,-118,0
5,-92669.17,57676.75,11042.09,0,62,0
5,-90311.62,57615.86,12341.85,-14,116,4
5,-93373.17,56417.05,12587.32,0,152,0
5,-92397.38,54122.82,11900.37,-13,-172,-2
5,-93508.28,51568.84,11402.82,0,-118,-14
5,-87626.58,60783.02,10412.64,-10,123,-6
5,-83611.02,60769.57,10216.00,0,66,4
5,-83409.77,58732.38,10846.02,-6,44,-2
5,-82248.25,56541.69,11725.88,-8,156,-6
5,-80374.03,52639.95,11167.15,4,-128,-6
5,-83503.62,53520.49,11888.07,8,151,-12
5,-83330.69,51866.87,11818.66,-2,26,-24
5,-82914.79,50106.26,11680.23,6,-120,-2
5,-85032.82,50258.97,12219.87,-8,-152,12
5,-86744.50,49290.59,12276.92,0,-60,0
5,-91657.27,50401.61,12101.69,-4,-154,12
5,-90477.59,46375.52,11980.57,-16,132,-8
5,-93284.70,45555.88,11086.22,-6,106,24
5,-97757.89,45429.20,10446.23,8,130,-6
5,-95290.78,43769.26,10942.47,0,98,0
5,-93670.77,39793.70,11667.20,0,178,2
5,-91096.52,42188.59,12250.23,-18,123,6
5,-94228.28,37452.86,11852.83,0,130,0
5,-91768.22,38394.62,13033.69,0,-158,4
5,-90643.73,35571.44,13782.14,0,-158,0
5,-90151.70,39197.91,14066.02,0,112,0
5,-85408.81,46332.84,12149.38,-24,156,11
5,-86129.65,41185.92,13028.35,0,112,0
5,-83820.98,44756.23,12146.78,-2,76,0
5,-79967.64,47162.15,11761.15,-8,174,-0
5,-76926.02,43852.65,11402.43,-22,58,-4
5,-76609.60,44867.26,10737.44,4,-146,-4
5,-77676.80,48570.73,10993.16,0,-48,0
5,-77727.66,50623.48,10871.23,0,14,2
5,-79680.66,49195.09,11699.72,-2,164,-8
5,-81539.17,40352.89,12610.62,-10,-178,0
5,-76182.77,39208.88,12189.53,-4,88,4
5,-73920.58,38808.63,11900.12,0,0,0
5,-80340.04,34767.37,13844.73,0,-68,0
5,-71355.38,36558.74,10368.70,-18,-100,0
5,-70649.94,40275.13,11147.00,0,-42,0
5,-73002.36,42162.11,11435.58,4,155,-16
5,-81534.05,36881.31,14062.44,0,24,0
5,-83576.87,41373.28,14630.46,0,-68,0
5,-84665.03,40688.93,13203.60,-2,112,0
5,-90738.20,38173.79,14112.80,0,112,0
5,-90708.70,37426.57,14039.60,0,78,0
5,-87362.52,31286.36,14357.38,0,-156,0
5,-80745.70,34052.45,16006.86,0,22,0
5,-85813.02,32017.43,13226.01,-9,-61,5
5,-81576.40,35280.78,13208.70,0,22,-2
5,-90553.51,37952.98,13381.71,22,106,2
5,-85629.77,36796.09,14255.26,0,24,0
5,-85459.76,35722.38,14787.82,0,22,0
5,-86759.99,36669.97,13033.62,0,-156,0
5,-85054.05,36257.29,13039.42,0,114,0
5,-86506.99,36885.56,13040.33,0,24,0
5,-85740.10,35131.04,13826.20,0,112,0
5,-81496.84,34487.57,13205.86,0,112,0
5,-71228.19,32347.68,11745.24,0,84,0
5,-69951.54,34774.56,10010.96,-10,110,-4
5,-66423.09,33659.47,10128.23,-4,81,8
5,-68280.31,33246.34,11562.75,0,174,0
5,-69833.84,36976.89,10105.84,6,-126,4
5,-67695.82,37264.51,10678.82,4,31,-18
5,-64613.56,35332.23,10291.61,-16,-50,-6
5,-64211.78,38540.99,10977.73,-8,-134,-2
5,-67809.80,40569.05,10934.37,22,56,-4
5,-64653.44,40129.80,11256.80,4,-87,8
5,-66882.26,42550.86,10909.63,-13,14,16
5,-62627.63,40803.74,11707.31,-4,36,-2
5,-61373.85,36909.56,10819.50,-10,180,12
5,-63036.81,36563.57,10905.84,8,170,0
5,-63855.11,33498.55,10549.97,-2,70,14
5,-62069.71,33754.84,10510.14,14,-54,-9
5,-61700.41,32411.80,11105.00,-4,-113,-14
5,-59228.09,32287.85,11248.53,-0,148,-6
5,-65898.93,31995.74,10680.27,0,-6,0
5,-61133.26,23945.70,10730.41,0,82,4
5,-66463.31,20762.35,13716.22,0,-96,0
5,-66903.54,24321.74,13767.49,0,-6,0
5,-65712.98,23840.63,11055.56,0,86,0
5,-63970.36,26263.85,11349.19,0,-96,0
5,-63851.95,29745.93,13865.23,0,-96,0
5,-68007.88,31213.98,10635.46,0,-4,-8
5,-66829.79,31766.58,10532.05,0,174,0
5,-67456.47,33532.45,10526.61,0,-94,0
5,-71254.98,29629.98,11049.03,0,86,0
5,-71064.31,24252.09,11350.25,0,-6,0
5,-69083.85,27515.67,10503.45,0,-124,4
5,-67340.59,24956.68,11517.49,0,84,0
5,-67921.64,25062.46,12487.13,0,84,0
5,-69459.06,23868.71,12429.23,0,-6,0
5,-71797.34,24641.52,13442.15,0,174,0
5,-69907.17,21485.51,14742.87,0,-5,0
5,-68799.78,22899.17,15741.43,0,176,0
5,-68254.72,21513.80,17347.18,0,-94,0
5,-67717.00,23873.07,15740.46,0,-4,0
5,-67239.25,32095.97,14588.77,0,-96,0
5,-54019.14,38287.30,11752.18,-2,-8,-14
5,-52802.91,34701.07,11573.36,-2,128,6
5,-56905.14,39441.98,11416.84,0,46,0
5,-58296.62,38232.51,11565.60,-8,118,10
5,-55246.58,40539.53,11413.73,0,174,-2
5,-53850.43,41371.34,10932.66,-18,-28,2
5,-50515.73,39555.86,10294.97,-6,24,22
5,-54968.60,45040.23,11926.82,0,172,0
5,-51846.84,47928.54,11156.46,-4,-22,4
5,-55176.82,48061.23,12722.22,-10,-166,-2
5,-58502.99,48540.55,12027.53,-4,-118,4
5,-57803.14,50134.90,12638.01,-18,114,-2
5,-60052.46,49870.48,11634.06,2,-80,2
5,-64071.56,49389.07,11614.10,10,167,12
5,-64847.19,46697.01,11521.52,-6,-1,10
5,-66031.52,48656.32,12114.44,0,14,6
5,-68155.19,49586.05,11375.11,16,81,14
5,-67088.23,50792.56,12050.02,6,22,2
5,-69904.86,43450.77,10830.18,-8,50,0
5,-62524.65,43849.92,14104.92,0,174,0
5,-61135.07,46436.55,11883.80,0,84,0
5,-59445.44,47110.34,12831.55,0,84,0
5,-57760.57,44527.48,14441.20,0,-6,0
5,-59918.06,46470.78,17701.99,0,84,0
5,-57769.23,43481.32,18922.33,0,-8,0
5,-58803.70,41779.34,16479.56,0,-98,0
5,-60435.16,40228.41,11853.51,0,-96,0
5,-61038.99,40901.81,14845.93,0,84,0
5,-60848.09,41786.30,18519.97,0,174,0
5,-61377.83,43947.12,20558.87,0,172,0
5,-59235.27,44625.83,20565.12,0,-6,0
5,-60017.85,43067.61,22411.44,0,-90,-2
5,-53908.91,49897.10,12056.73,-24,18,14
5,-50859.78,51525.57,9601.61,0,-136,0
5,-49090.12,46432.43,11213.62,0,8,0
5,-53752.70,51132.68,10997.47,-4,3,14
5,-53450.59,54189.04,9947.83,0,48,-6
5,-51174.46,61933.68,8739.63,-14,20,0
5,-54397.20,64917.70,8722.55,-2,16,4
5,-54641.34,63306.71,9326.80,2,-138,2
5,-54400.75,58352.93,9337.73,-12,156,0
5,-55255.14,56232.77,10284.30,-16,44,-14
5,-56350.15,52718.49,12039.68,-12,17,6
5,-60138.89,51513.06,12567.09,-12,10,-4
5,-59055.86,50993.59,12677.55,0,-34,0
5,-58238.51,50668.29,13167.37,0,146,0
5,-57841.70,57101.71,11008.91,0,26,0
5,-62752.62,50593.21,11613.51,-10,32,0
5,-60876.41,52962.38,11997.21,-10,130,14
5,-63002.42,54341.71,12029.13,-10,116,-2
5,-60682.69,60657.77,11050.98,6,121,-8
5,-60068.05,55719.03,11339.39,0,122,-6
5,-68625.33,45667.37,10620.49,-10,173,-4
5,-70613.01,47968.45,10117.10,0,44,0
5,-73171.44,46551.35,10074.57,-14,105,2
5,-70732.98,50808.04,10178.13,-0,124,4
5,-67186.75,54532.42,12063.58,-14,114,0
5,-69110.91,55189.72,11122.18,-20,109,4
5,-65679.45,56176.66,11926.29,-10,-70,6
5,-63939.86,57524.11,11583.77,-10,35,6
5,-63951.51,60377.20,10292.40,-18,-161,-11
5,-66123.20,58941.62,10208.56,0,96,0
5,-66363.91,62715.57,11510.97,0,-118,0
5,-66001.29,62923.98,10241.01,0,94,0
5,-62035.09,61895.74,11076.82,-8,85,4
5,-61876.04,63132.34,10040.21,4,76,0
5,-67553.26,58777.44,9952.47,2,124,-0
5,-67170.76,62318.62,11007.33,0,-28,0
5,-67031.94,59095.77,11619.07,0,-28,0
5,-67257.76,61930.16,12092.02,0,-116,0
5,-68814.87,66456.47,10288.90,18,152,-6
5,-57491.05,59562.04,9689.14,12,-42,-4
5,-57022.42,64001.61,10308.57,6,143,-8
5,-54726.22,66735.42,7936.88,-12,-54,4
5,-57376.27,66657.41,9694.34,-16,98,-13
5,-59138.72,69321.02,8745.97,0,-142,0
5,-63247.45,69878.82,9548.91,-18,-40,2
5,-62473.68,66534.10,10036.51,-12,33,10
5,-58897.70,64138.63,10360.18,0,-154,8
5,-64673.60,68324.95,10007.34,10,179,2
5,-68449.99,70142.35,9962.53,-2,-158,10
5,-64101.01,74548.88,9852.82,7,91,5
5,-63035.45,76797.87,10357.88,-0,56,2
5,-66253.28,77405.12,10459.02,10,104,2
5,-66423.16,74305.14,9869.72,-8,163,-4
5,-72264.10,74385.93,10032.77,0,-136,-6
5,-71218.05,69457.55,12403.54,0,132,0
5,-70414.54,69376.09,9973.00,0,42,0
5,-70803.14,69003.34,13932.84,0,-48,0
5,-72388.87,71676.74,11941.44,0,-142,0
5,-72586.08,72470.27,11442.97,0,38,0
5,-72654.05,72803.91,10485.04,0,128,0
5,-74852.92,70098.16,10541.90,-22,140,2
5,-69270.40,63498.80,10295.38,0,-26,0
5,-69126.27,64895.01,10785.20,-4,32,6
5,-70005.76,59765.14,9959.13,2,-26,0
5,-69972.47,61172.22,10915.48,0,-16,-2
5,-73541.70,59041.29,11139.74,-20,-124,-3
5,-75221.91,56205.55,9810.45,-4,-148,0
5,-76830.05,54288.51,10052.00,-10,-4,4
5,-76397.11,57630.21,9704.11,0,102,0
5,-75159.89,59335.93,10135.81,10,53,8
5,-76794.00,61303.89,9678.48,18,62,-4
5,-71645.56,57118.38,10056.31,-19,31,-25
5,-72285.91,59663.98,11112.79,-16,-110,0
5,-73445.26,64246.24,11522.68,0,24,0
5,-72447.75,65168.72,12740.64,0,64,0
5,-71227.53,64680.95,12573.03,0,-116,0
5,-71313.73,64970.00,11521.71,0,-26,0
5,-71697.48,63977.09,11524.16,0,64,0
5,-73077.63,64669.82,11522.09,0,64,0
5,-71562.26,65182.42,11524.91,0,152,0
5,-74865.72,67667.04,10960.99,10,-114,-10
5,-77667.96,70698.45,10609.96,-6,100,4
5,-80291.62,68181.74,10550.03,0,90,6
5,-75215.26,64136.82,11238.18,-2,30,2
5,-73840.15,75064.66,10484.12,0,38,0
5,-74664.92,74836.80,10479.80,0,-138,-12
5,-76276.38,74453.70,10597.94,0,-52,6
5,-68049.73,77576.36,9975.17,0,132,2
5,-87214.20,63090.36,10166.70,-6,111,-4
5,-91670.66,61121.79,10696.69,-4,151,-7
5,-102459.45,49756.88,9133.25,-8,-124,0
5,-82991.95,19065.04,10932.02,0,-90,2
5,-76646.72,18863.45,10057.25,-10,164,2
5,-73249.20,18761.55,10275.70,-4,-122,0
5,-65894.88,20522.94,12390.02,0,-2,8
5,-60887.32,20479.02,11347.56,8,-83,-10
5,-54882.02,24437.05,10253.73,10,-22,2
5,-64763.54,49765.62,18467.69,-4,50,4
5,-66022.62,48496.22,18069.92,-10,-67,-4
5,-63760.81,47286.05,18834.19,-10,-100,-0
5,-69166.62,34372.25,17803.44,0,-108,-6
5,-71745.88,35686.43,17815.67,-4,-132,-14
5,-73946.47,49874.15,15169.08,0,-146,0
