zoneIndex,x,y,z,pitch,yaw,roll
2,28689.00,76745.00,8422.00,0,0,0
2,50536.00,61907.00,11827.00,0,0,0
2,31856.00,46261.00,9060.00,0,0,0
2,12630.00,64222.00,2893.00,0,0,0
2,39496.00,81281.00,10005.00,0,0,0
2,29055.00,80770.00,9184.00,0,0,0
2,54718.72,64364.02,13515.37,0,0,0
2,23927.00,90472.00,11057.00,0,0,0
2,24674.00,82456.00,9086.00,0,0,0
2,12035.00,65706.00,2196.00,0,0,0
2,44033.00,34752.00,11670.00,0,0,0
2,65030.00,62740.00,18064.00,0,0,0
2,16981.00,58776.00,2136.00,0,0,0
2,25066.00,49509.00,9149.00,0,0,0
2,27994.82,41324.64,12590.85,0,0,0
2,28268.00,83858.00,9400.00,0,0,0
2,26285.00,71943.00,6815.00,0,0,0
2,35423.00,71583.00,2123.00,0,0,0
2,42324.00,42296.00,9410.00,0,0,0
2,15234.00,47149.00,12803.00,0,0,0
2,21847.00,49315.00,9899.00,0,0,0
2,26847.00,76197.00,7928.00,0,0,0
2,43311.00,57664.00,7787.00,0,0,0
2,37963.00,72666.00,2771.00,0,0,0
2,47812.00,75489.00,10157.00,0,0,0
2,18574.00,79886.00,7659.00,0,0,0
2,10861.00,63092.00,4088.00,0,0,0
2,13397.00,71192.00,1078.00,0,0,0
2,44143.00,50388.00,9216.00,0,0,0
2,45923.00,42997.00,10594.00,0,0,0
2,11248.00,77205.00,2004.00,0,0,0
2,11817.00,71391.00,826.00,0,0,0
2,45900.00,47654.00,9540.00,0,0,0
2,15979.00,67309.00,3247.00,0,0,0
2,58853.00,65550.00,13654.00,0,0,0
2,45654.00,80091.00,12238.00,0,0,0
2,45482.00,62927.00,7016.00,0,0,0
2,38440.00,73269.00,5053.00,0,0,0
2,42804.00,37261.00,10544.00,0,0,0
2,31404.00,91876.00,11673.00,0,0,0
2,35510.00,75837.00,5838.00,0,0,0
2,13560.00,55042.00,4129.00,0,0,0
2,61050.00,51285.00,17498.00,0,0,0
2,43042.00,83688.00,11536.00,0,0,0
2,13082.00,72350.00,999.00,0,0,0
2,44697.00,73254.00,6768.00,0,0,0
2,19771.00,50365.00,10143.00,0,0,0
2,10893.00,65150.00,3148.00,0,0,0
2,43851.00,42343.00,10707.00,0,0,0
2,23894.00,58870.00,6164.00,0,0,0
2,25826.00,49790.00,9155.00,0,0,0
2,45294.00,82490.00,12279.00,0,0,0
2,22685.00,55695.00,7522.00,0,0,0
2,18839.00,88471.00,11853.00,0,0,0
2,49994.00,79114.00,13230.00,0,0,0
2,50268.00,71189.00,11381.00,0,0,0
2,57336.46,50535.62,16107.19,0,0,0
2,63284.00,52550.00,18818.00,0,0,0
2,21567.00,56017.00,7495.00,0,0,0
2,17523.00,51737.00,10485.00,0,0,0
2,32413.55,42508.94,11778.40,0,0,0
2,21837.00,82030.00,8676.00,0,0,0
2,32773.43,77772.29,8517.36,0,0,0
2,48160.00,64878.00,9010.00,0,0,0
2,48701.00,73884.00,10752.00,0,0,0
2,14167.00,75691.00,4273.00,0,0,0
2,28639.00,91733.00,14789.00,0,0,0
2,5380.00,66813.00,1174.00,0,0,0
2,65763.00,59068.00,18707.00,0,0,0
2,26620.00,56641.00,10542.00,0,0,0
2,47834.00,58848.00,11675.00,0,0,0
2,49682.00,73436.00,11118.00,0,0,0
2,26856.82,80528.66,8896.46,0,0,0
2,29598.00,48458.00,9109.00,0,0,0
2,12337.00,57841.00,1323.00,0,0,0
2,53421.00,46274.00,13243.00,0,0,0
2,41651.00,37891.00,9998.00,0,0,0
2,31692.00,78578.00,8437.40,0,0,0
2,32266.00,93502.00,11953.00,0,0,0
2,43679.00,59938.00,7013.00,0,0,0
2,42621.00,36411.00,10815.00,0,0,0
2,35394.00,92385.00,11675.00,0,0,0
2,14314.00,82208.00,6603.00,0,0,0
2,49139.00,60192.00,11893.00,0,0,0
2,8876.00,55282.00,994.00,0,0,0
2,61191.00,63956.00,15814.00,0,0,0
2,13234.00,76963.00,4274.00,0,0,0
2,39110.00,83217.00,11378.00,0,0,0
2,22996.00,88051.00,10029.00,0,0,0
2,48340.00,34701.00,12552.00,0,0,0
2,37120.00,71464.00,2211.00,0,0,0
2,25175.00,73531.00,6501.00,0,0,0
2,60284.00,62309.00,14758.00,0,0,0
2,20388.62,76358.91,11124.26,0,0,0
2,45674.85,43926.01,10490.41,0,0,0
2,27291.00,71741.00,6928.00,0,0,0
2,36556.00,89910.00,11377.00,0,0,0
2,33064.00,74536.00,5046.00,0,0,0
2,50066.77,37639.25,13342.92,0,0,0
2,30004.00,82110.00,11377.00,0,0,0
2,56268.00,65422.00,13490.00,0,0,0
2,40994.00,74679.00,4685.00,0,0,0
2,27420.06,82520.17,9340.90,0,0,0
2,50163.41,65450.52,10754.87,0,0,0
2,48888.00,77427.00,12043.00,0,0,0
2,34693.00,36772.00,11905.00,0,0,0
2,45284.00,57508.00,8434.00,0,0,0
2,8866.00,60232.00,1145.00,0,0,0
2,48640.00,53369.00,11513.00,0,0,0
2,23893.00,71577.00,5444.00,0,0,0
2,17139.00,73953.00,2940.00,0,0,0
2,29776.00,59940.00,6203.00,0,0,0
2,34917.00,74524.00,5222.00,0,0,0
2,40293.00,41009.00,9091.00,0,0,0
2,46717.00,54889.00,11702.00,0,0,0
2,30783.45,77803.17,8540.92,0,0,0
2,54421.00,48363.00,13361.00,0,0,0
2,26601.11,83289.39,9300.91,0,0,0
2,49460.00,38854.00,13722.00,0,0,0
2,10020.00,72907.00,366.00,0,0,0
2,43569.00,73416.00,6145.00,0,0,0
2,19831.00,61909.00,948.00,0,0,0
2,14024.00,71828.00,1053.00,0,0,0
2,50818.00,43545.00,10882.00,0,0,0
2,23947.00,86173.00,9410.00,0,0,0
2,49770.00,77879.00,12541.00,0,0,0
2,55597.00,53445.00,14187.00,0,0,0
2,39834.00,73046.00,3485.00,0,0,0
2,52156.00,74403.00,12444.00,0,0,0
2,48844.00,40688.00,13820.00,0,0,0
2,54580.25,69682.49,12645.87,0,0,0
2,21152.00,63661.00,962.00,0,0,0
2,28471.41,78420.53,8739.67,0,0,0
2,6054.00,61779.00,2216.00,0,0,0
2,35667.13,41132.63,10099.15,0,0,0
2,23078.00,84080.00,9772.00,0,0,0
2,45308.00,59685.00,8672.00,0,0,0
2,16597.00,64284.00,3901.00,0,0,0
2,47053.00,63232.00,8911.00,0,0,0
2,52047.00,40829.00,12276.00,0,0,0
2,16313.00,68871.00,1151.00,0,0,0
2,15833.00,61027.00,1200.00,0,0,0
2,48515.34,48290.21,10259.83,0,0,0
2,16281.00,58270.00,2170.00,0,0,0
2,22124.00,89933.00,10660.00,0,0,0
2,29224.45,79832.84,9264.68,0,0,0
2,13780.00,73677.00,2003.00,0,0,0
2,55505.00,45896.00,13244.00,0,0,0
2,5654.00,65062.00,2211.00,0,0,0
2,49646.54,36558.91,12881.75,0,0,0
2,20253.00,65652.00,965.00,0,0,0
2,26287.00,66290.00,1428.00,0,0,0
2,40364.00,85118.00,9770.00,0,0,0
2,28839.00,68938.00,4226.00,0,0,0
2,32793.35,40861.20,11421.55,0,0,0
2,6109.00,63438.00,2765.00,0,0,0
2,44069.00,55771.00,8458.00,0,0,0
2,43435.00,35664.00,11305.00,0,0,0
2,14310.00,59606.00,1375.00,0,0,0
2,15184.00,61852.00,3250.00,0,0,0
2,21681.00,50096.00,9880.00,0,0,0
2,50510.22,56383.65,14659.63,0,0,0
2,20214.00,55514.00,7850.00,0,0,0
2,47481.00,61664.00,8894.00,0,0,0
2,5521.00,59543.00,1114.00,0,0,0
2,24284.00,79464.00,9462.00,0,0,0
2,40293.00,45349.00,8994.00,0,0,0
2,44164.00,46367.00,9207.00,0,0,0
2,40365.00,42267.00,8996.00,0,0,0
2,19945.00,48027.00,10919.00,0,0,0
2,48045.00,44915.00,10309.00,0,0,0
2,52928.00,73656.00,12755.00,0,0,0
2,51140.00,79099.00,13925.00,0,0,0
2,50790.00,66894.00,11401.00,0,0,0
2,42491.00,85408.00,10620.00,0,0,0
2,49188.00,68923.00,11009.66,0,0,0
2,46007.00,49096.00,9717.00,0,0,0
2,39381.00,75806.00,5474.00,0,0,0
2,27866.00,68263.00,4130.00,0,0,0
2,53715.00,72428.00,13342.00,0,0,0
2,53012.00,79695.00,15107.00,0,0,0
2,9782.00,50240.00,4989.00,0,0,0
2,22606.00,65933.00,974.00,0,0,0
2,48038.00,76950.00,11913.00,0,0,0
2,33824.00,50946.00,8826.00,0,0,0
2,7941.00,64541.00,4089.00,0,0,0
2,24719.56,83198.95,9103.79,0,0,0
2,25640.00,55029.00,10537.00,0,0,0
2,47430.00,70463.00,9339.00,0,0,0
2,49328.00,64460.00,10740.00,0,0,0
2,37643.72,66533.13,1930.07,0,0,0
2,31768.00,49465.00,9032.00,0,0,0
2,46072.00,71639.00,7171.00,0,0,0
2,49455.00,35565.00,12835.00,0,0,0
2,25808.45,45375.74,12571.78,0,0,0
2,45565.00,37079.00,14458.00,0,0,0
2,44862.00,80842.00,12234.00,0,0,0
2,24013.00,61069.00,6993.00,0,0,0
2,46143.00,77902.00,11872.00,0,0,0
2,18987.00,48429.00,11246.00,0,0,0
2,49944.00,75242.00,11856.00,0,0,0
2,58772.00,62122.00,14117.00,0,0,0
2,12485.00,52707.00,4834.00,0,0,0
2,47109.00,44246.00,10356.00,0,0,0
2,46713.00,34114.00,12144.00,0,0,0
2,33328.00,82496.00,11377.00,0,0,0
2,11174.00,62881.00,3148.00,0,0,0
2,17545.01,83777.84,11774.21,0,0,0
2,30394.00,78583.00,8643.00,0,0,0
2,55618.00,76518.00,16714.00,0,0,0
2,19415.00,85777.00,12763.00,0,0,0
2,50613.00,52436.00,12365.00,0,0,0
2,25287.00,52864.00,9880.00,0,0,0
2,15073.00,52033.00,10593.00,0,0,0
2,20447.00,64895.00,962.00,0,0,0
2,50755.00,38098.00,13208.00,0,0,0
2,49951.00,71071.00,10970.00,0,0,0
2,32780.00,51918.00,8252.00,0,0,0
2,51067.00,63303.00,11849.00,0,0,0
2,33048.00,72581.00,5054.00,0,0,0
2,52617.00,51522.00,13050.00,0,0,0
2,52110.00,38608.00,12919.00,0,0,0
2,50513.00,66648.00,11018.00,0,0,0
2,15484.00,59972.00,1277.00,0,0,0
2,22218.00,74210.00,6260.00,0,0,0
2,24068.00,65556.00,1202.00,0,0,0
2,53584.00,51702.00,13187.00,0,0,0
2,50802.00,74489.00,11883.00,0,0,0
2,22264.00,78597.00,10294.00,0,0,0
2,42646.00,79313.00,11182.00,0,0,0
2,42485.00,74775.00,5300.00,0,0,0
2,40565.00,76272.00,5175.00,0,0,0
2,42718.00,53791.00,8669.00,0,0,0
2,16501.00,65115.00,3901.00,0,0,0
2,42297.00,52465.00,8955.00,0,0,0
2,8582.00,72110.00,343.00,0,0,0
2,49695.00,72669.00,10938.00,0,0,0
2,7426.00,64790.00,3148.00,0,0,0
2,17118.00,66701.00,1171.00,0,0,0
2,54270.00,63179.00,13864.00,0,0,0
2,19619.00,58535.00,3464.00,0,0,0
2,44068.00,44493.00,9176.00,0,0,0
2,64553.00,57533.00,19658.00,0,0,0
2,32495.00,59164.00,6208.00,0,0,0
2,53959.00,52622.00,13576.00,0,0,0
2,38962.00,41806.00,9028.00,0,0,0
2,55599.00,72778.00,14237.00,0,0,0
2,53932.00,65274.00,13277.00,0,0,0
2,16373.00,79066.00,6599.00,0,0,0
2,7200.00,68071.00,769.00,0,0,0
2,46322.00,46522.00,9628.00,0,0,0
2,35046.00,93568.00,11029.00,0,0,0
2,58991.01,50498.83,16524.73,0,0,0
2,14993.00,56684.00,3072.00,0,0,0
2,47022.00,66171.00,7147.00,0,0,0
2,13912.00,58105.00,1567.00,0,0,0
2,14227.00,50585.00,10595.00,0,0,0
2,7696.00,62483.00,3148.00,0,0,0
2,23932.00,49761.00,9336.00,0,0,0
2,49178.00,61319.00,11896.00,0,0,0
2,29336.00,87288.00,11377.00,0,0,0
2,12874.00,81964.00,5901.00,0,0,0
2,27157.00,81803.00,9192.00,0,0,0
2,27883.00,61960.00,6184.00,0,0,0
2,52398.00,42345.00,11655.00,0,0,0
2,46664.86,48631.73,9808.29,0,0,0
2,30818.00,89240.00,11374.00,0,0,0
2,27607.00,84424.00,9297.00,0,0,0
2,34629.70,40230.04,10746.54,0,0,0
2,14786.00,80588.00,6793.00,0,0,0
2,31734.00,66873.00,1733.00,0,0,0
2,62655.00,63622.00,16725.00,0,0,0
2,46533.00,74853.00,9962.00,0,0,0
2,48267.00,66428.00,9185.00,0,0,0
2,48922.00,72395.00,10813.00,0,0,0
2,52799.00,52190.00,13146.00,0,0,0
2,52577.00,79232.00,14481.00,0,0,0
2,28108.00,72702.00,6874.00,0,0,0
2,49231.49,63513.11,10738.66,0,0,0
2,46553.00,51022.00,10181.00,0,0,0
2,11358.00,56011.00,1251.00,0,0,0
2,29752.98,77370.54,8470.23,0,0,0
2,45968.00,78832.00,11982.00,0,0,0
2,51085.65,64243.96,12007.08,0,0,0
2,44040.00,56617.00,8352.00,0,0,0
2,10655.00,64882.00,4088.00,0,0,0
2,39108.00,40090.00,9220.00,0,0,0
2,48287.00,71309.00,9411.00,0,0,0
2,21477.00,54734.00,7724.00,0,0,0
2,12401.00,62616.00,2199.00,0,0,0
2,58421.00,49366.00,16343.00,0,0,0
2,64685.00,60596.00,18239.00,0,0,0
2,29470.00,40595.00,12294.00,0,0,0
2,29752.00,49174.00,9179.00,0,0,0
2,29394.00,56823.00,10248.00,0,0,0
2,21972.00,59504.00,4977.00,0,0,0
2,55322.00,73741.00,13176.00,0,0,0
2,33481.00,45501.00,9048.00,0,0,0
2,26648.00,50487.00,9251.00,0,0,0
2,48121.00,51369.00,10680.00,0,0,0
2,51813.00,80143.00,14622.00,0,0,0
2,57426.00,51770.00,15224.00,0,0,0
2,26390.00,77203.00,8106.00,0,0,0
2,34534.00,38096.00,11675.00,0,0,0
2,33975.00,93718.00,11953.00,0,0,0
2,20999.00,62871.00,957.00,0,0,0
2,23249.00,82920.00,8985.00,0,0,0
2,20279.00,85726.00,11853.00,0,0,0
2,52175.00,64013.00,12438.00,0,0,0
2,54440.00,66747.00,13344.00,0,0,0
2,23900.20,84735.60,9537.84,0,0,0
2,30879.18,41424.39,12046.28,0,0,0
2,47513.00,72930.00,9616.00,0,0,0
2,11822.00,80385.00,4985.00,0,0,0
2,54956.00,45392.00,13036.00,0,0,0
2,20742.00,89658.00,10778.00,0,0,0
2,38067.00,41054.00,9214.00,0,0,0
2,7018.00,58614.00,1077.00,0,0,0
2,47271.00,77884.00,11940.00,0,0,0
2,59760.00,49873.00,16804.00,0,0,0
2,18344.00,87733.00,12764.00,0,0,0
2,31249.00,52355.00,9354.00,0,0,0
2,56982.00,63974.00,13706.00,0,0,0
2,24437.00,74042.00,6424.00,0,0,0
2,45393.00,50358.00,9659.00,0,0,0
2,41496.00,80558.00,10869.00,0,0,0
2,29495.00,55981.00,10187.00,0,0,0
2,36410.00,43945.00,9022.00,0,0,0
2,54503.00,47363.00,13254.00,0,0,0
2,29763.00,78251.00,8610.00,0,0,0
2,19625.00,89642.00,11089.00,0,0,0
2,58672.17,64260.00,13757.62,0,0,0
2,27492.00,79415.00,8736.00,0,0,0
2,25578.00,84469.00,9283.00,0,0,0
2,48562.00,39704.00,13817.00,0,0,0
2,34463.00,50373.00,9112.00,0,0,0
2,47824.00,37212.00,13805.00,0,0,0
2,8157.00,62784.00,4089.00,0,0,0
2,12315.00,78830.00,4530.00,0,0,0
2,56766.00,45527.00,14111.00,0,0,0
2,21162.00,49481.00,9993.08,0,0,0
2,38498.00,88470.00,11375.00,0,0,0
2,45597.00,34878.00,12171.00,0,0,0
2,20325.00,75208.00,6333.00,0,0,0
2,26477.00,48652.00,9283.00,0,0,0
2,52151.00,80806.00,14641.00,0,0,0
2,27602.00,49230.00,9253.00,0,0,0
2,18538.00,75809.00,6409.00,0,0,0
2,28036.79,80278.75,9020.05,0,0,0
2,23037.00,72597.00,5520.00,0,0,0
2,16999.00,53969.00,8057.00,0,0,0
2,35892.00,76769.00,5848.00,0,0,0
2,35537.00,82788.00,11377.00,0,0,0
2,53121.00,80974.00,14852.00,0,0,0
2,30450.00,54757.00,9825.00,0,0,0
2,35506.00,44792.00,9048.00,0,0,0
2,54292.00,50167.00,13430.00,0,0,0
2,20065.00,81763.00,8572.00,0,0,0
2,13547.00,60979.00,1182.00,0,0,0
2,14918.00,73137.00,1803.00,0,0,0
2,33530.00,39872.00,11223.00,0,0,0
2,27704.33,77712.17,8498.38,0,0,0
3,572.62,49076.96,12898.28,0,0,0
3,-2536.70,49549.45,14224.38,0,0,0
3,-1280.48,47415.92,13680.34,0,0,0
3,-4152.44,44454.23,15435.66,0,0,0
3,-2460.00,33140.00,17030.00,0,0,0
3,19170.00,13410.00,16120.00,0,0,0
3,22280.00,34510.00,13670.00,0,0,0
3,-4050.00,20990.00,15450.00,0,0,0
3,-2502.68,35994.21,14651.48,0,0,0
3,22980.00,22940.00,14610.00,0,0,0
3,11410.00,14660.00,13300.00,0,0,0
3,18250.00,19630.00,15440.00,0,0,0
3,3379.71,36997.52,14551.45,0,0,0
3,26880.00,25250.00,15330.00,0,0,0
3,-6820.00,18140.00,15460.00,0,0,0
3,18377.09,41447.23,13630.00,0,0,0
3,735.13,24521.59,15580.00,0,0,0
3,18546.04,17506.80,16545.85,0,0,0
3,-800.00,33930.00,14850.00,0,0,0
3,5794.01,38626.11,15015.63,0,0,0
3,21250.00,20450.00,15730.00,0,0,0
3,-2385.19,21810.78,15567.19,0,0,0
3,7305.41,18634.92,14467.63,0,0,0
3,14110.00,29200.00,14940.00,0,0,0
3,2060.00,25750.00,14981.42,0,0,0
3,19400.00,30500.00,14420.00,0,0,0
3,22120.00,21690.00,16600.00,0,0,0
3,1070.00,10780.00,15960.00,0,0,0
3,25740.00,28860.00,15370.00,0,0,0
3,13290.00,18840.00,14610.00,0,0,0
3,8919.04,39637.37,14108.06,0,0,0
3,16750.00,33980.00,13670.00,0,0,0
3,15190.00,35590.00,14910.00,0,0,0
3,15820.00,40960.00,13330.00,0,0,0
3,50.00,40820.00,15610.00,0,0,0
3,5080.00,25230.00,13950.00,0,0,0
3,-390.00,24510.00,15200.00,0,0,0
3,-3908.45,22481.48,15347.03,0,0,0
3,13290.00,35990.00,13670.00,0,0,0
3,1220.00,19460.00,14520.00,0,0,0
3,23680.00,19000.00,14610.00,0,0,0
3,930.00,44730.00,13896.11,0,0,0
3,-5520.00,27890.00,14820.00,0,0,0
3,-557.16,42971.67,14719.39,0,0,0
3,25288.21,34076.24,15120.58,0,0,0
3,9773.67,26732.53,13784.90,0,0,0
3,14277.54,10190.23,14456.57,0,0,0
3,-2992.74,28073.02,15162.94,0,0,0
3,10240.00,40140.00,14370.00,0,0,0
3,24970.00,32460.00,16840.00,0,0,0
3,727.35,30512.80,15040.15,0,0,0
3,12160.00,16840.00,14343.60,0,0,0
3,7597.62,12647.85,14465.85,0,0,0
3,20950.00,26230.00,15100.00,0,0,0
3,13900.00,26170.00,15260.00,0,0,0
3,-9372.00,23838.00,14820.00,0,0,0
3,7196.10,38398.86,14707.96,0,0,0
3,25180.00,21240.00,14610.00,0,0,0
3,24238.77,24152.85,15292.96,0,0,0
3,5030.00,32890.00,14740.00,0,0,0
3,22600.00,26600.00,15120.00,0,0,0
3,-4260.00,35010.00,15050.00,0,0,0
3,17077.29,16271.89,16736.57,0,0,0
3,4160.00,39640.00,14526.50,0,0,0
3,18890.00,36410.00,13570.00,0,0,0
3,12887.95,29247.40,13670.00,0,0,0
3,16379.49,15821.54,18259.88,0,0,0
3,10470.00,36970.00,13608.65,0,0,0
3,17575.11,33742.63,13653.79,0,0,0
3,-100.00,27460.00,15270.00,0,0,0
3,2311.42,11991.98,15899.85,0,0,0
3,13190.00,14830.00,15040.00,0,0,0
3,-4080.00,18820.00,15400.00,0,0,0
3,18930.00,23880.00,14330.00,0,0,0
3,27420.00,30220.00,15370.00,0,0,0
3,9268.84,43295.52,14262.91,0,0,0
3,9330.00,13000.00,13510.00,0,0,0
3,-1490.00,41690.00,15580.00,0,0,0
3,16660.00,34270.00,14910.00,0,0,0
3,-9510.00,21150.00,15030.00,0,0,0
3,15290.00,41760.00,13330.00,0,0,0
3,13400.80,32887.77,13660.00,0,0,0
3,2040.00,44190.00,15300.00,0,0,0
3,-7052.24,23975.76,15273.62,0,0,0
3,21525.71,40149.51,13360.20,0,0,0
3,-6560.00,23770.00,15050.00,0,0,0
3,3490.00,43930.00,13950.00,0,0,0
3,20770.19,14420.00,16280.00,0,0,0
3,6590.10,22024.48,14732.81,0,0,0
3,19090.00,29370.00,14890.00,0,0,0
3,17030.00,32350.00,13670.00,0,0,0
3,-8228.66,24862.13,16191.80,0,0,0
3,330.00,31170.00,17030.00,0,0,0
3,14150.21,22744.97,14243.80,0,0,0
3,8856.00,29139.00,15350.00,0,0,0
3,1220.00,12790.00,16660.00,0,0,0
3,-3910.00,32300.00,15160.00,0,0,0
3,22420.95,23340.27,16682.55,0,0,0
3,2281.04,18810.33,15354.46,0,0,0
3,19948.35,37994.68,13536.94,0,0,0
3,23280.00,20270.00,14350.00,0,0,0
3,-257.12,30907.66,15332.15,0,0,0
3,16150.00,21850.00,14520.00,0,0,0
3,8924.00,30905.00,14760.00,0,0,0
3,23850.00,21100.00,14350.00,0,0,0
3,28050.00,27300.00,15380.00,0,0,0
3,-9240.00,25178.00,16400.00,0,0,0
3,25540.00,31560.00,15360.00,0,0,0
3,26504.52,30152.90,15370.00,0,0,0
3,5904.16,44815.27,14763.95,0,0,0
3,16229.01,35212.60,13610.00,0,0,0
3,-2925.40,33033.45,15196.54,0,0,0
3,-1531.00,32289.00,15320.00,0,0,0
3,21240.00,20460.00,14610.00,0,0,0
3,23461.03,24640.45,15110.00,0,0,0
3,5660.69,16301.78,15199.69,0,0,0
3,26133.21,34180.16,14940.00,0,0,0
3,27320.15,29078.22,16254.76,0,0,0
3,7150.00,13960.00,14830.00,0,0,0
3,19274.38,15460.44,16591.13,0,0,0
3,12751.58,16288.04,15932.99,0,0,0
3,10310.00,30680.00,15350.00,0,0,0
3,2880.00,42940.00,13893.25,0,0,0
3,12752.92,27440.86,15010.00,0,0,0
3,11097.98,29807.27,13610.00,0,0,0
3,17630.00,18520.00,16410.00,0,0,0
3,13239.21,26965.24,13676.02,0,0,0
3,8430.00,24370.00,14310.00,0,0,0
3,11256.07,39087.68,13926.97,0,0,0
3,11502.04,34648.63,15060.00,0,0,0
3,2180.96,43241.78,14034.61,0,0,0
3,7670.00,15030.00,14700.00,0,0,0
3,18549.39,21679.01,15908.29,0,0,0
3,3395.62,16836.15,15068.58,0,0,0
3,18340.45,39539.80,13507.78,0,0,0
3,-8503.66,21571.78,14948.09,0,0,0
3,20980.00,21430.00,16600.00,0,0,0
3,-2184.59,33954.03,15380.99,0,0,0
3,18757.07,27793.15,14424.87,0,0,0
3,29220.00,27990.00,15160.00,0,0,0
3,26840.00,25870.00,15250.00,0,0,0
3,6520.78,19334.22,14467.63,0,0,0
3,4753.99,14195.73,16144.88,0,0,0
3,2778.60,13063.04,16038.70,0,0,0
3,-1932.84,29876.72,17038.53,0,0,0
3,2863.07,15130.68,15958.45,0,0,0
3,14130.79,14884.74,16406.95,0,0,0
3,-6790.00,23100.00,15640.00,0,0,0
3,4855.43,18912.23,15233.96,0,0,0
3,2800.00,39510.00,14524.14,0,0,0
3,17200.00,16130.00,17950.00,0,0,0
3,14620.00,16420.00,16880.00,0,0,0
3,6506.37,19350.27,15080.00,0,0,0
3,21426.01,38686.15,13630.00,0,0,0
3,28150.00,26150.00,15180.00,0,0,0
3,22237.25,22152.36,15741.92,0,0,0
3,22042.99,23362.56,15741.96,0,0,0
3,6230.00,14690.00,15180.00,0,0,0
3,16160.00,30300.00,15030.00,0,0,0
3,2850.00,30470.00,14830.00,0,0,0
3,-2960.00,20790.00,15330.00,0,0,0
3,2002.60,23372.57,16110.00,0,0,0
3,10410.00,31500.00,13670.00,0,0,0
3,25525.57,23455.76,15092.89,0,0,0
3,-6080.00,34410.00,14790.00,0,0,0
3,-2293.00,40172.00,15600.00,0,0,0
3,-50.00,32980.00,15190.00,0,0,0
3,28090.00,29880.00,17130.00,0,0,0
3,4881.38,20997.15,15444.28,0,0,0
3,2180.00,35940.00,14660.00,0,0,0
3,18460.00,22623.40,14705.85,0,0,0
3,6690.00,28130.00,14580.00,0,0,0
3,16410.00,36780.00,13740.00,0,0,0
3,9320.00,43760.00,13140.00,0,0,0
3,9695.60,38578.31,14269.24,0,0,0
3,-3856.00,36700.00,14910.00,0,0,0
3,-5090.00,31940.00,15050.00,0,0,0
3,150.00,25880.00,15180.00,0,0,0
3,11650.00,25200.00,14070.00,0,0,0
3,-1382.87,37411.39,14760.00,0,0,0
