localID,pid,fields,dx,dy,dz,dpitch,dyaw,droll,comment
hiddenArchway--main_gi--TCMBQCLUFWREEDMXPFJPIFOFSCGL--1675197141--BP_ArchwayFind_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_ArchwayFind_C_193,11534,ActorTransform,6,60,0,0,0,0,
hiddenArchway--main_gi--WOJDQLSECMTKCZZCEROCXSZKSJVT--1675172997--BP_ArchwayFind_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_ArchwayFind_C_16,11254,ActorTransform,0,-18,0,0,0,0,
matchbox--Will--DQCAOMTSUWZQLWLSHFQCATRDETXS--1675279432--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_30,11947,Mesh2Transform,-166,187,12,-6,5,-1,
matchbox--Will--DVLHLQNVHNMZSBPZFEQIIAULSQAJ--1675109276--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_104,12122,Mesh2Transform,102,0,-18,-20,-10,6,
matchbox--Will--GGOMVPOOPDADSHCCWLQLLNRVPTNA--1675203773--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_172,11924,Mesh1Transform,-68,738,0,0,7,0,
matchbox--Will--HLYUQNCBHHQRKJHMNEGWPZXKNFQW--1675462393--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_148,12083,Mesh1Transform,7,-8,0,0,0,0,
matchbox--Will--ICNODYOQXGOPHOXQNVJBVFEREIZN--1675180900--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/Rainforest_Placement.Rainforest_Placement:PersistentLevel.BP_Matchbox_C_7,12130,Mesh1Transform,48,40,-24,10,-42,18,
matchbox--Will--KMPDCIDGGPYUKNAWRXGDNLKDJQEG--1675294441--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_173,12001,Mesh2Transform,28,62,8,0,0,6,
matchbox--Will--LMFTHODHHBFBEEBRYAFUAJJSFMJK--1675203626--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_169,11945,Mesh1Transform,-76,-244,0,0,0,0,
matchbox--Will--RPRZOTSPFGXTJCTNTOHSCYALUSZF--1675109928--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_110,12107,Mesh2Transform,-16,-156,-12,-4,-2,8,
matchbox--Will--WLRFXEBQNHZFQASPJIGDLUFKCTRS--1675382233--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_34,12025,Mesh2Transform,32,-7,10,25,1,0,
matchbox--Will--WQKLVIRUMGOHDTSRAGCRROPSLACW--1675190974--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_52,12159,Mesh1Transform,-10,64,-48,0,0,0,
matchbox--Will--WQKLVIRUMGOHDTSRAGCRROPSLACW--1675190974--BP_Matchbox_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestWill.RainforestWill:PersistentLevel.BP_Matchbox_C_52,12159,Mesh2Transform,-24,88,-164,0,0,0,
racingRingCourse--jonat--ABRRONSFAECCXGBGUWJILRZUUBRK--1675813992--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_32,11115,StartingPlatformTransform,30,12,19,6,0,7,
racingRingCourse--jonat--BEXGMIZGAZXSETXNNFFLXMQUWWZU--1675813255--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_29,11100,StartingPlatformTransform,-19,-72,34,-2,0,10,
racingRingCourse--jonat--BMLVQNQUIWXUVAMSRXXCJTRQLPTW--1675798827--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_7,11107,StartingPlatformTransform,100,37,-34,2,0,14,
racingRingCourse--jonat--ENSGYQOTLEJVTCSZTHFJYHGNEIZG--1675812384--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_22,11099,StartingPlatformTransform,31,-41,29,0,0,-6,
racingRingCourse--jonat--FEFJWNBUEIYERSRLDVSECVWMLXUW--1675797891--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_4,11097,StartingPlatformTransform,152,46,26,0,0,0,
racingRingCourse--jonat--HMHQGFGBHHCDFASVRAXZQFQUSJYH--1675811798--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_19,11101,StartingPlatformTransform,6,4,14,-11,0,-4,
racingRingCourse--jonat--IISRSDCPKUUUCGGBMQIAWRNAURZZ--1675808678--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_1,11109,StartingPlatformTransform,0,0,28,0,0,0,
racingRingCourse--jonat--INAONUWVFQQXXZIYEHCSBCZZMOHI--1675810039--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings9_14,11091,StartingPlatformTransform,-13,0,17,0,0,0,
racingRingCourse--jonat--KJWXSSDDTWQWUMDPFXHTLZGFBBXL--1675814389--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_35,11113,StartingPlatformTransform,9,83,12,-2,0,6,
racingRingCourse--jonat--NLVECMLESTEYPWEJMRKLSPWUXZXO--1675802982--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_1,11095,StartingPlatformTransform,-64,-47,13,0,0,-1,
racingRingCourse--jonat--PPRSXDGJEFBISGWOOFEOKSQJMPAW--1675795326--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/Rainforest_Placement.Rainforest_Placement:PersistentLevel.BP_RacingRings_C_1,11106,StartingPlatformTransform,0,0,60,-4,0,-6,
racingRingCourse--jonat--UNNEFABIBTMXPTNPSWZZGBKAXURG--1675809134--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings8_7,11092,StartingPlatformTransform,0,0,17,0,0,0,
racingRingCourse--jonat--UWDITPBUAXPEUKDDSLYUMLALQQLE--1675812847--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_26,11117,StartingPlatformTransform,0,56,-10,0,0,0,
racingRingCourse--jonat--XLNBATTZNPPNFHQNCDXBIRQKMFQP--1675797356--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_RacingRings_C_1,11098,StartingPlatformTransform,89,-2,35,-0.5,0,13,
followTheShiny--Martin--AWGKUKCEIVSNBDZCBMOIGPNBFRRU--1675682625--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestMartin.RainforestMartin:PersistentLevel.BP_FollowTheShiny_C_4,12227,ActorTransform,0,26,0,0,0,0,
followTheShiny--Martin--COELKMOKVQFLLSWBYQWLYSZFVIWF--1675941952--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestMartin.RainforestMartin:PersistentLevel.BP_FollowTheShiny_C_1,12221,ActorTransform,0,0,10,0,0,0,
followTheShiny--Martin--HDSBOEUOGDEELEEXCVARUULYPIPI--1675778736--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestMartin.RainforestMartin:PersistentLevel.BP_FollowTheShiny_C_4,12196,ActorTransform,0,0,40,0,0,0,
followTheShiny--Martin--JAMZOMYDOYWIJVPLNLNGUBQVPHLB--1675876485--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestMartin.RainforestMartin:PersistentLevel.BP_FollowTheShiny_C_16,12213,ActorTransform,0,0,16,0,0,0,
followTheShiny--Martin--JIDUFWEVJDZVTDTNISFBHDVCZCZL--1675861272--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestMartin.RainforestMartin:PersistentLevel.BP_FollowTheShiny_C_4,12211,ActorTransform,0,0,14,0,0,0,
followTheShiny--jonat--FKEZIESSEFJJICILDZEZHKJHAUIN--1676328343--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_FollowTheShiny_C_9,13609,ActorTransform,0,0,10,0,0,0,
followTheShiny--jonat--JZUMFEOPUDAAHXKZYGDLGWGXPVUS--1676420997--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_FollowTheShiny_C_50,13633,ActorTransform,0,0,10,0,0,0,
followTheShiny--jonat--MHESOZFZVPKCGMLXFSSTYHYYCCCD--1676334945--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_FollowTheShiny_C_12,13611,ActorTransform,0,0,-40,0,0,0,
followTheShiny--jonat--NMTOWGRQPUWWRVGNKJLMOMUDUXOH--1676055520--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_FollowTheShiny_C_24,12237,ActorTransform,0,0,20,0,0,0,
followTheShiny--jonat--OSIHPAJYVJTGMIFDGRVVINNBBCZG--1676411234--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_FollowTheShiny_C_10,13618,ActorTransform,0,0,6,0,0,0,
followTheShiny--jonat--PHVKWNAISHBIDORFZCCNMANKLZMK--1676403017--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/Rainforest_Placement.Rainforest_Placement:PersistentLevel.BP_FollowTheShiny_C_1,13616,ActorTransform,0,0,20,0,0,0,
followTheShiny--jonat--SIWLJWZBKAFITEIZXCZOJTNMBWWX--1676054214--BP_FollowTheShiny_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_FollowTheShiny_C_18,12239,ActorTransform,0,0,10,0,0,0,
hiddenArchway--main_gi--NMEIXVVSXXENWYIVXDAUSJVYDLHS--1675739609--BP_ArchwayFind_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_ArchwayFind_C_199,11434,ActorTransform,0,76,6,0,0,0,
hiddenCube--jonat--AZHUUVXCNFUNZTURJIBYXOVQSZSZ--1675979988--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube156,10940,ActorTransform,-6,10,27,0,0,0,
hiddenCube--jonat--BJDWCMIOIYEECESMHJCVDNMJLEWA--1675979895--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube152,10943,ActorTransform,0,-32,-2,0,0,0,
hiddenCube--jonat--DTLYTOLSYCZCZOXBFEOULTWDFNHA--1675978499--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube104,11090,ActorTransform,0,2,0,0,0,0,
hiddenCube--jonat--EAVVFSMNIGYAANPRTVVHHGXQUDVX--1675979710--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube146,10964,ActorTransform,-4,0,0,0,2,0,
hiddenCube--jonat--EGXEPCMIZZSIRICDZPZNFBJMMONM--1675978566--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube_C_44,11082,ActorTransform,-4,-4,0,0,-48,0,
hiddenCube--jonat--FZFLBKDNPLOBROUGHSDBBLPUROPB--1677689522--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/CentralPlacement/CentralJonathan.CentralJonathan:PersistentLevel.BP_HiddenCube_C_180,13223,ActorTransform,24,6,-24,0,0,0,
hiddenCube--jonat--HGGLHOQAHWIFXXFQPUBXFVOAINXZ--1675981885--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube193,10910,ActorTransform,-450,96,-984,0,0,0,
hiddenCube--jonat--HIRLRNBAXPPOMFZQYIJGECFEAOQD--1675980877--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube174,10946,ActorTransform,0,0,4,0,0,-8,
hiddenCube--jonat--IGTGRRVABMJKBZRMSMOBMITOIDTE--1675979932--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube153,10961,ActorTransform,0,-50,-4,0,0,0,
hiddenCube--jonat--IKILBXOQGWKIPWCXRSZHPCDQPXWZ--1675978949--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube121,11068,ActorTransform,-22,14,0,0,-48,0,
hiddenCube--jonat--IRCAAHQVZJPOIQOSESMUNMBCXWDR--1675978527--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube105,11081,ActorTransform,0,0,6,6,-4,-2,
hiddenCube--jonat--KWEMXHHUKQBQPBQMAGPWIXPVSHRP--1675978935--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube120,11069,ActorTransform,5,-34,0,0,4,0,
hiddenCube--jonat--LQRISLGYRCFFIQCCLKHZAKVRIEKY--1675979976--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube155,10942,ActorTransform,-4,-50,-24,0,0,0,
hiddenCube--jonat--MDSNIBUPQYHJNEAEYGNECJZUCPIC--1677689558--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/CentralPlacement/CentralJonathan.CentralJonathan:PersistentLevel.BP_HiddenCube_C_183,13224,ActorTransform,4,-20,10,0,26,0,
hiddenCube--jonat--MOPHUSHAEUNKHDLLYOOZQERZUYVE--1675982085--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube199_199,10900,ActorTransform,4,-28,8,-6,0,20,
hiddenCube--jonat--NAUZIIAQXNVAUJQRHUERQXMXYYGY--1675980801--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube173,10922,ActorTransform,-18,6,0,0,-10,0,
hiddenCube--jonat--PPSFCOGFHLNDXGANLSJIASXHHNOW--1675978444--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube103,11087,ActorTransform,-2,-4,20,-4,-2,-4,
hiddenCube--jonat--PZLPWRGKHNZFDLMJEYSFUDQKGTMF--1675982369--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube_C_220,10899,ActorTransform,-24,-6,0,0,0,0,
hiddenCube--jonat--QCFLEUWANNTFXCDBHUGNZWMYBXXW--1675981489--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube189,10932,ActorTransform,10,0,0,0,0,0,
hiddenCube--jonat--QKFNBDKPBSPKPZFJOTDTUUBRGCIO--1675981414--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube187,10919,ActorTransform,18,32,-26,14,0,0,
hiddenCube--jonat--QVEHXFJBQSWPIOQSXUWLYPFJRVJU--1677689824--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/CentralPlacement/CentralJonathan.CentralJonathan:PersistentLevel.BP_HiddenCube_C_203,13229,ActorTransform,0,-12,0,0,0,0,
hiddenCube--jonat--RJCBDIZGXHIPPYJXHEBVJRCLVREK--1675978153--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube91,11110,ActorTransform,32,-4,22,0,0,0,
hiddenCube--jonat--RZDDMZDAEOLXBLLHFOYTESKVJTEB--1675980719--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube170,10948,ActorTransform,4,-8,0,0,-8,0,
hiddenCube--jonat--SRKVJBPLNIIWZPDHYVUDDGXIGRAG--1677689695--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/CentralPlacement/CentralJonathan.CentralJonathan:PersistentLevel.BP_HiddenCube_C_192,13230,ActorTransform,-4,8,0,-4,0,6,
hiddenCube--jonat--SYWNWNKZYYNPTBJOUHDVTIGUDIOV--1677689015--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/CentralPlacement/CentralJonathan.CentralJonathan:PersistentLevel.BP_HiddenCube_C_152,13198,ActorTransform,0,0,38,0,0,0,
hiddenCube--jonat--TDHWAHAQILJGLKCDJNDUJGPPALEN--1675978672--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube_C_54,11071,ActorTransform,20,16,36,12,0,-8,
hiddenCube--jonat--TEMFOSRNIPNXMRXQEIDBNUFRULVC--1675979657--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube143,10969,ActorTransform,0,0,2,0,0,0,
hiddenCube--jonat--VHNASAJSDANQVMJKJFVDJTCCFWGT--1675978264--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube94,11105,ActorTransform,0,0,6,0,0,0,
hiddenCube--jonat--VIOIUWWTPFPDBTQYTSSPEOZCFHUL--1675981200--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube182,10918,ActorTransform,-4,-4,16,0,0,0,
hiddenCube--jonat--WDHRMELUYJIFYYSOITOLCQVGFBFT--1675979963--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube154,10960,ActorTransform,-26,-62,-4,0,0,0,
hiddenCube--jonat--WSMACYQMAPCVAMEFCPSPZLEBUSKG--1675979690--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube145,10958,ActorTransform,-2,-4,2,-2,2,0,
hiddenCube--jonat--XUSYNZJDQIFAQCTLPEOOXHAUDQJS--1677620224--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/CentralPlacement/CentralJonathan.CentralJonathan:PersistentLevel.BP_HiddenCube7,13361,ActorTransform,-16,-8,20,0,0,0,
hiddenCube--jonat--YEZRQLAUTQQNYUMXMDMRAYJTKGSB--1675980236--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube163,10936,ActorTransform,-2,20,32,0,0,0,
hiddenCube--jonat--YIUIRARGIDBQWCLYELWTAPWIVWSM--1675979883--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube151,10944,ActorTransform,-32,-82,-18,0,0,0,
hiddenCube--jonat--ZZJRMYDLPLBQGRZFGLNDLKQEYUGK--1675979674--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJonathan.RainforestJonathan:PersistentLevel.BP_HiddenCube144,10959,ActorTransform,-26,-34,4,0,0,0,
hiddenCube--main_gi--DILKWHXMADZWQGOHFFRTZVERDDZK--1675196504--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_HiddenCube_C_13,10970,ActorTransform,-40,-6,6,0,0,0,
hiddenCube--main_gi--HWLGZMESHOAQJWRBEGKWYEVIJDFR--1675197533--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_HiddenCube_C_178,10831,ActorTransform,-8,30,0,0,0,0,
hiddenCube--main_gi--IFXMHNRLGJSLCSUYHAJVHQCYUKQE--1675197500--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_HiddenCube_C_166,10834,ActorTransform,0,0,12,0,0,0,
hiddenCube--main_gi--MJPQMTHISKCICXTJPHNPCWGUYJVV--1675197707--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_HiddenCube_C_188,10845,ActorTransform,-2,-4,-32,0,-4,0,
hiddenCube--main_gi--OOUTSKYWUINZMHUJOHWTRJSUVWOE--1675732026--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_HiddenCube_C_4,10812,ActorTransform,0,0,40,-6,10,14,
hiddenCube--main_gi--PIJPHMWWLUPMITRALCPFCEWTFADO--1675465466--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_HiddenCube_C_28,10835,ActorTransform,-22,-10,-14,0,0,0,
hiddenCube--main_gi--VNNXHDULQZEOINOHRKPSSSOJIGIO--1675197240--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_HiddenCube_C_109,10852,ActorTransform,0,0,-26,0,0,0,
hiddenCube--main_gi--WZRLJZDEILGDDSRUUGJKEWYGAZQN--1675461981--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RainforestPlacement/RainforestJavis.RainforestJavis:PersistentLevel.BP_HiddenCube_C_22,10819,ActorTransform,-16,-4,-32,0,0,0,
