localID,pid,fields,dx,dy,dz,dpitch,dyaw,droll,comment
BP_ArchwayFind_C--arkan--FYNSDMWULPGNMLWESDWLZPISSKSY--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind199,6003,ActorTransform,120,-18,16,0,26,0,
BP_ArchwayFind_C--arkan--GGIHYZLYNQWKPSBQBQESFBNSFIIV--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind303,6124,ActorTransform,-42,-60,0,0,0,0,
BP_ArchwayFind_C--arkan--GTVUIPINUSBPNCCOJKNCHDRXKGCC--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind45_62,6294,ActorTransform,-76,0,12,0,-10,0,
BP_ArchwayFind_C--arkan--IJXZOYBHWMMIPAUACWWESFHTNYBM--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind323,6148,ActorTransform,334,0,10,0,0,0,
BP_ArchwayFind_C--arkan--JBTSSGBFGLWZOBFFUXWACPFTHTQE--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind249,6071,ActorTransform,0,114,0,0,0,0,
BP_ArchwayFind_C--arkan--KCMQNGEGYGBEPIRWTQHQQJMZGDGV--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind281,6100,ActorTransform,34,-16,0,0,0,0,
BP_ArchwayFind_C--arkan--KVLLTOTBOYGBWAYFZOFRWTNBMKNW--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind124,5932,ActorTransform,-104,83,0,0,-90,0,
BP_ArchwayFind_C--arkan--LWDTMFQAPFCQSHGWZDJXQWWANYVE--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind182,5977,ActorTransform,245,20,37,-7,0,0,
BP_ArchwayFind_C--arkan--NSZZYBDSCVYUAQMKEXTLBVEPYPYZ--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind312,6134,ActorTransform,-315,-35,35,0,-20,0,
BP_ArchwayFind_C--arkan--PFNSWECUKBBGQQYGOUNPQJVAHVXS--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind62_113,6424,ActorTransform,-70,160,0,0,0,0,
BP_ArchwayFind_C--arkan--QATJRGFWAXIFPGQQPJFYBWQOYVAN--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind233,6050,ActorTransform,106,-96,2,0,-12,0,
BP_ArchwayFind_C--arkan--RIAADOPDXLYRNABJBENCGJCFTEEE--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind27_8,6098,ActorTransform,128,-316,-32,0,0,0,
BP_ArchwayFind_C--arkan--ZMTMVHKDDRJQLNXPQJJFWPTOYHPK--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind179,5973,ActorTransform,0,-28,0,0,0,0,
BP_ArchwayFind_C--jbard--DVMKIOZUIBAWLKPZRFSKEYAINDWV--1661813418--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind511,6358,ActorTransform,-256,-46,36,0,48,0,
BP_ArchwayFind_C--jbard--FQVGNANBLYFIFOIGEFYYDTIEXVCU--1661813418--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind558,6402,ActorTransform,-26,-99,6,0,-28,0,
BP_ArchwayFind_C--jbard--NYYLTSNQONQKHVJEMZTYBKAYKRDT--1661813418--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind525,6365,ActorTransform,24,38,0,0,0,0,
BP_ArchwayFind_C--jbard--UWHZUDSFZHUTRLDWIQNSVPRCYXGT--1661813418--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind570,6417,ActorTransform,205,-115,15,0,-20,0,
BP_Matchbox_C--arkan--GTNHZVHMEMTXPLWVYXJRUENTZUKZ--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox311,6978,Mesh1Transform,-92,-10,22,2,0,0,
BP_Matchbox_C--arkan--HZJPRESRSWMDKRZWGLREAFQLIZLK--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox327_78,6972,Mesh1Transform,-193,-58,-20,3,0,-1,
BP_Matchbox_C--arkan--IXGHDWMFGWWRZRZTZKZLFQHWFXPZ--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox284,6926,Mesh2Transform,-12,10,0,0,0,0,
BP_Matchbox_C--arkan--MYXEMCPHUUQTXSGMFIOBXJNTJGMX--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox268,6913,Mesh1Transform,4,294,-79,3,0,7,
BP_Matchbox_C--arkan--NXSPVQVFHKHRRWXUJCQSQQXCXADR--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox50_71,7120,Mesh1Transform,0,-50,6,2,0,-2,
BP_Matchbox_C--arkan--ODYMYMDISRXSULTUJLXXQWZWSSBT--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox109,6751,Mesh1Transform,8,98,0,0,18,0,
BP_Matchbox_C--arkan--RWVKMCUMXFUZBCWOHUVDFTPREZGR--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox245,6895,Mesh1Transform,-18,-212,-109,6,0,14,
BP_Matchbox_C--arkan--SHUYQZVOANRCYBYVOHBQEUSLNWEP--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox266,6917,Mesh2Transform,0,0,24,-6,0,10,
BP_Matchbox_C--arkan--TFYSCOXIMLYISSPPYOYUOXXTSQAT--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox378_97,7037,Mesh1Transform,80,-26,-2,0,0,0,
BP_Matchbox_C--arkan--TFYSCOXIMLYISSPPYOYUOXXTSQAT--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox378_97,7037,Mesh2Transform,28,78,-10.5,-0.5,0,8,
BP_Matchbox_C--arkan--TYFASDGGAODPCAYPFCJOOWHICECB--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox206_55,6859,Mesh1Transform,-78,116,-30,4,0,4,
BP_Matchbox_C--arkan--WOFBOWTQHLQGRLXCOCIYAOQPLZPG--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox193_12,6838,Mesh1Transform,10,-12,0,-4,0,-6,
BP_Matchbox_C--arkan--XLXATUZHUZNDYPQTFBWCDAHVQHPI--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox131,6762,Mesh1Transform,8,-6,0,0,0,0,
BP_Matchbox_C--arkan--YKAKQCKLQJEWHGWAIWOXUAOXTDIU--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox335_102,6988,Mesh2Transform,-178,12,7,-6,0,-8,
BP_Matchbox_C--arkan--ZJCYAPKEMVYKAJWBEEZVESXFLPBC--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox387_128,7043,Mesh2Transform,-55,0,-4,6,0,4,
BP_Matchbox_C--arkan--ZTHQVJWDKJPJHQFWLAXARBYWMXSR--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox313_58,6960,Mesh2Transform,36,-142,0,0,36,0,
BP_RacingRings_C--arkan--NANNUWZZRTYGYAWAOKVCXFSWBJAT--1666739721--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandRacingRings.RiverlandRacingRings:PersistentLevel.BP_RacingRings56_23,4930,StartingPlatformTransform,0,0,0,0,4,8,
BP_RuneAnimated_C--arkan--ETGNJMDKZFXBHGWMWBRYUQINPTBI--1666739718--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandPuzzleCubes.RiverlandPuzzleCubes:PersistentLevel.BP_RuneAnimated361,-1,ActorTransform,85,150,-200,0,0,0,
BP_RuneAnimated_C--arkan--HZRULCKWUDTSIDYBLJUULZIDWMDQ--1666739717--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandPuzzleCubes.RiverlandPuzzleCubes:PersistentLevel.BP_RuneAnimated222,-1,ActorTransform,-116,44,0,0,0,0,
BP_Seek5_C--arkan--ENOECMWZJMHXNITXURZYVPLBGUMN--1658760301--BP_Seek5_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSeek5.RiverlandSeek5:PersistentLevel.BP_Seek5_Template31,4982,CentralPillarTransform,72,-6,-20,0,0,0,
BP_Seek5_C--arkan--HNWRPQSEFRSKAFYCCKGIHIUODQYP--1658760301--BP_Seek5_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSeek5.RiverlandSeek5:PersistentLevel.BP_Seek5_Template10,4959,CentralPillarTransform,-170,165,-50,0,0,0,
BP_Seek5_C--arkan--UPBEOKCVAIDWNLOBWLMGGGEQDILE--1658760301--BP_Seek5_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSeek5.RiverlandSeek5:PersistentLevel.BP_Seek5_Template42,4989,CentralPillarTransform,-16,-82,-8,0,0,0,
followTheShiny--arkan--BIJXYKYEASADOHRTXTZPYVYKKLYE--1666563538--BP_FollowTheShiny_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandFollowTheShiny.RiverlandFollowTheShiny:PersistentLevel.BP_FollowTheShiny68_79,6722,ActorTransform,-8,32,0,0,0,0,
racingRingCourse--Will--TWWBIUTTUYEZSTCYSNDYGKUBPZTW--1698108156--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RiverlandPlacement/RiverlandsWill.RiverlandsWill:PersistentLevel.BP_RacingRings_C_1,19832,StartingPlatformTransform,-48,2,19,-4,28,-2,
BP_ArchwayFind_C--arkan--AYKPBGBUWAZNHBJZOYWMAFUPKIXL--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind71_140,6444,ActorTransform,-180,-586,34,0,42,0,florb issues
BP_ArchwayFind_C--arkan--DYWOSBFFPUMTLULFXRDZRUMBSYKB--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind216,6030,ActorTransform,-160,-46,18,0,-20,0,
BP_ArchwayFind_C--arkan--LYQJYMXTAJGUUGMNBRJYUPTHRISN--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind256,6061,ActorTransform,178,104,4,0,-84,0,
BP_ArchwayFind_C--arkan--OOQVDFDKZQVZDLJCRJDTJRYUQNIQ--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind420,6256,ActorTransform,-18,74,0,0,-12,0,
BP_ArchwayFind_C--arkan--SABQHBBNCYWQRWEBTCOLCLKWYILR--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind215,6029,ActorTransform,-44,10,0,0,12,0,
BP_ArchwayFind_C--arkan--YZNNLGHVCCZWTBHPFLHZKLCYYHJN--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind219,6031,ActorTransform,3,-44,0,0,0,0,
BP_ArchwayFind_C--jbard--BQXLVXPJXFTAAWARWABCULCQTBVF--1661813418--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind514,6353,ActorTransform,64,-82,23,0,0,0,
BP_Matchbox_C--arkan--CBHLWHAENEMMVRSONSXFBJVXQBLX--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox123,6758,Mesh1Transform,-46,20,4,0,10,0,
BP_Matchbox_C--arkan--GLHMMORGQQEIYHCFHGPCPKVVZEKF--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox230_17,6869,Mesh1Transform,38,4,8,-2,0,4,
BP_Matchbox_C--arkan--KVVXPQFIHSCBSKHTGPGJOMIQIPCK--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox214_20,6856,Mesh2Transform,-93,-72,-4,7,-23,-8,
BP_Matchbox_C--arkan--PLWBHTSXLGYNAYASRWKQZFETQDAI--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox263,6907,Mesh1Transform,-76,66,-16,-6,0,0,
BP_Matchbox_C--arkan--POVKWOENUWPOQGNSJEHBPWQHUQWW--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox197_8,6836,Mesh2Transform,-2,16,10,2,-24,-6,
BP_RacingRings_C--arkan--IVCVWNVYYQISFLGTCAFAFIDETWWC--1666739721--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandRacingRings.RiverlandRacingRings:PersistentLevel.BP_RacingRings103,4884,StartingPlatformTransform,-123,51,5,0,-1,-3,
BP_RacingRings_C--arkan--KAFHTKURDLNZJKSAHIFFURDYHZKV--1666739721--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandRacingRings.RiverlandRacingRings:PersistentLevel.BP_RacingRings57,4931,StartingPlatformTransform,-27,-91,9.5,-1,44,1,
BP_RacingRings_C--arkan--OERDZHZLLOICPRXJYKXKFDDJOSPH--1666739721--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandRacingRings.RiverlandRacingRings:PersistentLevel.BP_RacingRings67_5,4946,StartingPlatformTransform,-234,-112,84,10,38,26,
BP_RacingRings_C--arkan--PDENMJPIWKDRFMEVSZBXAEXXTASX--1666739721--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandRacingRings.RiverlandRacingRings:PersistentLevel.BP_RacingRings4_11,4929,StartingPlatformTransform,108,-141,5.5,-3.5,-2,1.5,
hiddenCube--jonat--KGLCVHRGDUDGZBAZNMBVPYSLQXGF--1678334184--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/RiverlandPlacement/RiverlandsJonathan.RiverlandsJonathan:PersistentLevel.BP_HiddenCube207,13500,ActorTransform,-76,0,0,0,0,0,
BP_ArchwayFind_C--arkan--GYBBCEWJUVSZOFEUFJCYITXQKXAU--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind390,6215,ActorTransform,62,-10,0,0,0,0,
BP_ArchwayFind_C--arkan--OJCCJSPPCIAHHUVFSCYFLAMXQJXZ--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind421,6245,ActorTransform,-122,52,40,0,0,0,
BP_ArchwayFind_C--arkan--ZBNDPSSEVCJEDTJHABVXDYYUOZGS--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind80_167,6445,ActorTransform,98,-178,0,0,46,0,
BP_ArchwayFind_C--jbard--USCPNTWNKDDZCCTUAFYSWWVKQGUA--1661813418--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind555,6398,ActorTransform,69,-493,0,0,-2,0,florb issues
BP_Matchbox_C--arkan--BCWUHVLOYXUJMGCGERCUXZPCXXTK--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox199_34,6840,Mesh2Transform,-172,28,2,0,4,0,
BP_Matchbox_C--arkan--TQPXFFUTDSIBPTFTAFMQXURAEKAD--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox130,6767,Mesh2Transform,180,32,0,0,0,0,
BP_RuneAnimated_C--arkan--LIYVTSSXICNXLOTYGDLDDPZGFDJV--1666739718--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandPuzzleCubes.RiverlandPuzzleCubes:PersistentLevel.BP_RuneAnimated490,-1,ActorTransform,22,14,30,0,0,0,
BP_Seek5_C--arkan--XHUUZUCOFVRECVJJCUIARLXIMPBC--1658760301--BP_Seek5_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandSeek5.RiverlandSeek5:PersistentLevel.BP_Seek5_Template8,5016,CentralPillarTransform,3,194,-22,0,0,0,
racingRingCourse--Will--OSVLWJQBCMDXJUUNRJJCBEPHTVSG--1698198691--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RiverlandPlacement/RiverlandsWill.RiverlandsWill:PersistentLevel.BP_RacingRings_C_4,19835,StartingPlatformTransform,6,-124,10,2,16,-1,
seek5--jbard--LQYBVEHRLYHHGRMKHHHUFBHTXSQB--1702928944--BP_Seek5_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandEscarpment/RiverlandPuzzles/RiverlandSeek5.RiverlandSeek5:PersistentLevel.BP_Seek5_Template56,20089,CentralPillarTransform,14,99,0,0,0,0,
BP_ArchwayFind_C--arkan--JHGVQLBUZYGCTVEOFQRFUEAVBGFZ--1658760289--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandArchwayFind.RiverlandArchwayFind:PersistentLevel.BP_ArchwayFind436,6268,ActorTransform,0,0,0,0,-13,0,
BP_Matchbox_C--arkan--ACIAAILKEAXUGCOTDVJUUERDWQUU--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox161,6796,Mesh2Transform,0,0,4,0,0,0,
BP_Matchbox_C--arkan--BXPZRQAFSGJNGMYHLTHXGKHUCPRO--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox446_155,7110,Mesh2Transform,0,0,7,0,0,-2,
BP_Matchbox_C--arkan--DUETOAVOTSASTRHZOHSLGROVXSZG--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox121_29,6752,Mesh1Transform,-76,0,0,0,0,0,
BP_Matchbox_C--arkan--EXDDISFQCDHEHAXWRWIUGIDYDPSG--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox265,6916,Mesh1Transform,12,18,0,0,0,0,
BP_Matchbox_C--arkan--IIYACWVYZHGOPYJKSTKSJMCKYTNS--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox105,6746,Mesh2Transform,0,0,2,0,0,0,
BP_Matchbox_C--arkan--LUNILJCJVZULSZNHXSKFVUVGILQL--1658760179--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/RiverlandPuzzles/RiverlandMatchboxes.RiverlandMatchboxes:PersistentLevel.BP_Matchbox63_110,7131,Mesh1Transform,8,-2,0,0,0,0,
