localID,pid,fields,dx,dy,dz,dpitch,dyaw,droll,comment
BP_RuneAnimated_C WrapFour_pid941,-1,ActorTransform,0,420,-110,0,0,0,
BP_RuneAnimated_C WrapFour_pid942,-1,ActorTransform,230,330,-110,0,0,0,
BP_RuneAnimated_C WrapFour_pid943,-1,ActorTransform,10,520,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid15158,-1,ActorTransform,4150,-6700,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid270,-1,ActorTransform,-1370,-6690,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid271,-1,ActorTransform,0,-10500,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid272,-1,ActorTransform,2750,-4960,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid501,-1,ActorTransform,2630,-10490,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid678,-1,ActorTransform,720,690,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid679,-1,ActorTransform,-720,840,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid687,-1,ActorTransform,840,-120,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid707,-1,ActorTransform,880,-620,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid708,-1,ActorTransform,690,-8900,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid710,-1,ActorTransform,-680,0,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid712,-1,ActorTransform,-530,-530,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid713,-1,ActorTransform,310,-8500,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid750,-1,ActorTransform,710,-8230,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid755,-1,ActorTransform,-1160,-9290,-110,0,0,0,
BP_RuneAnimated_C WrapLR_pid760,-1,ActorTransform,4200,-9280,-110,0,0,0,
